SYMBOL	logFC	AveExpr	t	P.Value	adj.P.Val	B	ENTREZID
ATG3	0.284564874684062	10.1672248060884	3.91402386412745	0.00011270563025077	0.00223678647311991	0.929213733914148	64422
SRSF7	0.268583013685051	11.4570472790136	3.91316169668486	0.00011308895728345	0.00224098315200442	0.926102047264445	6432
LONP1	0.344448939816584	9.90904847676531	3.91274287717316	0.000113275613753749	0.00224127576287577	0.924590689462012	9361
STK24	0.298991049626474	12.1119549912245	3.91227622280014	0.000113483932917868	0.00224199545653951	0.922906885287764	8428
MZF1	-0.355813574568353	9.46585101836395	-3.9108311941657	0.000114131314094207	0.00225137398558905	0.917694009597754	7593
RBL1	0.594006183870673	6.63144458459184	3.90641549015947	0.000116131338393823	0.00228736634640039	0.901775278648163	5933
CSRNP2	-0.292841849097147	9.20807976165306	-3.90575007412336	0.000116435593264886	0.0022899000008761	0.899377837142111	81566
RAP2B	0.368464194864587	10.3923722031803	3.90429867674866	0.00011710185362045	0.0022995347430076	0.894149840232069	5912
PTTG1	0.421483272333815	11.1867296188299	3.90355479685983	0.000117444728851078	0.00230279972855519	0.891471029177717	9232
ECI2	-0.624505961239862	9.2958522932585	-3.90138215580947	0.000118451616660453	0.00231905499945293	0.883649684727041	10455
CDK1	0.525330870893419	9.87171962372789	3.89777666951132	0.000120140617190325	0.00234859596333529	0.870678842856531	983
MDN1	0.368550154980525	8.99487651560205	3.89692445407938	0.00012054316160489	0.00235255560193649	0.867614548431871	23195
CBS	0.689530228373982	7.95245147790476	3.8965846623457	0.000120704018536354	0.00235255560193649	0.866392933902255	875
FAH	-0.515532432506276	8.99904321837075	-3.89437330165278	0.000121755853545191	0.00236951429011304	0.858445020619553	2184
ARL3	-0.43051226114941	9.85795647954761	-3.89272987321425	0.00012254317074838	0.00238128227032508	0.85254095651971	403
ITGA6	0.778583014073487	8.84065382121769	3.89051814279898	0.000123610361309871	0.0023984456861896	0.844598788839844	3655
DCTN3	0.23896348959224	10.7137354684014	3.88977846456088	0.000123969226932456	0.00240183469535258	0.841943562416289	11258
PSMB2	0.352444489332065	11.7341248341157	3.88433812363229	0.000126639178168297	0.00244992321088491	0.822428299585623	5690
PELI1	0.626450260795054	9.16288270273129	3.88258332073397	0.000127511937525411	0.00246315281984272	0.816138817971409	57162
CDC25C	0.493413979303689	7.78926177783334	3.88194228323408	0.000127832179002423	0.00246568606806597	0.813841879365969	995
GDE1	-0.42024159422054	9.54266585188776	-3.87971999485698	0.000128948270549593	0.00248199383159019	0.805881711562283	51573
ITM2C	1.06465532785995	7.37734720382653	3.87950180111375	0.000129058349399352	0.00248199383159019	0.805100369514459	81618
SEL1L	-0.277039617138227	10.8866452788231	-3.87908763403219	0.000129267541763784	0.00248235563631514	0.803617364474631	6400
NDUFA9	0.28381474011259	10.8708955624898	3.87497509751117	0.000131362251336638	0.0025179027633927	0.788899368046224	4704
NUP85	0.310988403882313	9.97436633419387	3.87469739043405	0.000131504853276358	0.0025179027633927	0.787906013043762	79902
ARB2A	-0.310146419623583	8.76170207686394	-3.87411569970395	0.000131804025423259	0.00251993062682387	0.785825519740649	83989
PNPO	-0.267526078526283	9.22902740821088	-3.87289709563207	0.000132432862440473	0.00252668137394733	0.781467933803565	55163
PKIG	-0.326479140091061	9.61759903233674	-3.87224496422289	0.00013277054824409	0.00252668137394733	0.779136494951589	11142
HDGF	0.362937525272727	12.6990991458163	3.87219507292357	0.000132796416439762	0.00252668137394733	0.778958142828109	3068
CIB2	0.674042395511981	7.95911044554082	3.8719299579785	0.000132933956271718	0.00252668137394733	0.778010440873724	10518
ANKRA2	-0.367449312115861	8.9932045205068	-3.87156019024936	0.00013312601456414	0.00252668137394733	0.776688735928126	57763
ID4	1.03518022371495	8.86118961789456	3.8699448959217	0.00013396808788702	0.0025389678749402	0.770916329194252	3400
EMP2	-0.45854154181103	10.8798287386054	-3.86947488654964	0.000134214055481217	0.00253993769146529	0.769237113718962	2013
R3HDM2	-0.280801360502168	10.1796476472143	-3.86857756489234	0.000134684834255865	0.00254515297661192	0.766031737837469	22864
PIMREG	0.474055661375047	8.86320437830953	3.86658555917239	0.000135735532482563	0.0025612961042549	0.758918368785079	54478
CHAD	-1.01734706186611	5.34568114828571	-3.86611486692475	0.000135984933762768	0.00256229414932475	0.757238028395198	1101
CYCS	0.336377728926588	12.4541477576871	3.86534152627609	0.000136395638824524	0.00256632429239967	0.754477653115357	54205
HNRNPM	0.219373955597565	11.5429501765646	3.86375745258035	0.0001372405768925	0.00257850127103934	0.74882498628606	4670
ANKZF1	0.832446348619778	7.09041789516666	3.86307332910559	0.000137607015597579	0.00258166600917531	0.74638438020782	55139
ABCC8	-0.777059187817953	6.37577978117347	-3.86149516174713	0.000138455869558099	0.00259385931489663	0.740755763202559	6833
MID1	0.680113114714796	8.01668446180953	3.85897127004157	0.000139823714884088	0.0026155991433474	0.731758476864266	4281
DBF4	0.470389651044884	8.34160584901701	3.8586155948644	0.000140017501499845	0.0026155991433474	0.730490975537911	10926
NME4	-0.3770501209717	10.3660284568605	-3.85711120953407	0.000140839968643869	0.00262719935786467	0.725131039146652	4833
ZCCHC24	-0.464371808356029	8.93129672864625	-3.85650233732334	0.000141174145369696	0.00262967097353638	0.722962239130114	219654
FANCE	0.361303836191251	8.01586140708164	3.85463178790803	0.000142205489101821	0.00264263680091865	0.716301280607774	2178
UCK2	0.56626745662944	9.23872105717007	3.85450516552484	0.000142275560567903	0.00264263680091865	0.715850488138257	7371
SKA1	0.750925143990186	5.95743606259524	3.85284063032826	0.000143199740488101	0.00265265091147545	0.70992576301972	220134
NDUFA2	-0.31429276941879	11.0359101693945	-3.85280141014874	0.000143221584606083	0.00265265091147545	0.709786191029933	4695
SLC33A1	0.312025752093571	9.15366380395919	3.85211950709769	0.00014360188263901	0.00265592191167383	0.707359722325044	9197
NDUFAF1	-0.269278983992088	9.12380816269387	-3.85113456085082	0.000144152875837114	0.00266012977873182	0.703855594812076	51103
AK4	0.505513967392773	9.69003716139455	3.85098374185328	0.000144237422621627	0.00266012977873182	0.703319099781419	205
PATZ1	-0.302004155134347	9.41472258601021	-3.84999349472504	0.000144793706565734	0.00266661742925226	0.699797051971236	23598
KLK5	0.827088884766603	8.96382007201701	3.84097634239004	0.000149953484487546	0.00275774821471526	0.667762995732019	25818
DDIT4	0.612476172252947	10.5070725996905	3.83974315256202	0.0001506725158167	0.00276706892075204	0.663387268949688	54541
CLCN3	-0.2980261994992	10.795376831949	-3.83902412483243	0.000151093260892671	0.00276813191489528	0.660836528111891	1182
ACTL6A	0.370922268736021	9.3186943229694	3.8389187917928	0.000151154990674549	0.00276813191489528	0.660462896804587	86
MKI67	0.287437642832103	9.21072845362585	3.83625222431686	0.000152725687842136	0.00279297369393214	0.651007281966257	4288
DNAJC9	0.253851011614074	10.3904828533571	3.83351679317117	0.000154352985491579	0.00281793433105038	0.641313636028194	23234
CLSTN2	-0.938602824725598	8.03253696978912	-3.83323288174792	0.000154522819748525	0.00281793433105038	0.640307886209969	64084
LSR	0.703218210046101	9.24430515353061	3.82934276450676	0.000156867744822174	0.00285670185019041	0.626534003195857	51599
MVP	-0.340861662929935	9.60452903392517	-3.82685096350909	0.000158387421671768	0.00288035368365159	0.617717821735423	9961
NPTN	-0.339681324987752	11.8023979947755	-3.82358934451275	0.000160397638120084	0.00291284791566542	0.606185792620059	27020
WDR55	-0.225649003662914	9.45743094902381	-3.8214966074808	0.000161700126064165	0.00293121378751568	0.598791226435609	54853
ECM1	-0.656266083315785	9.63214093968027	-3.82124311645342	0.000161858572514096	0.00293121378751568	0.597895778594526	1893
TLE3	-0.394194254891137	9.52076002022449	-3.82074631969106	0.000162169524976002	0.00293277175611941	0.59614101762276	7090
PART1	0.8470334063275	6.647795624017	3.81762155084922	0.000164138353531587	0.00296426591647974	0.585108586142409	25859
JMJD7	-0.754005423274172	5.57458576865647	-3.81725862502027	0.000164368482329836	0.00296431623941733	0.583827754255491	100137047
PTBP3	0.372609682396881	8.74729910335034	3.81668611649762	0.000164732126448909	0.00296677099001012	0.581807490100461	9991
GPM6B	0.428802763742716	8.22400105312245	3.81494222599549	0.000165844498798656	0.00298268471701472	0.575655347485286	2824
PCNT	0.358188663303537	9.4539498987857	3.80843411064112	0.000170058849503635	0.00305426630671886	0.552718271162529	5116
NCS1	0.698701576099733	7.14369643467687	3.80714561502401	0.000170905137707124	0.00306524359087096	0.548181317585929	23413
PCDHB11	0.36613385989456	4.48630204687755	3.80677621282709	0.000171148495661233	0.00306539180621816	0.546880862262966	56125
OGFRL1	0.592088277194142	8.49248968316667	3.80294805926326	0.000173689801655545	0.00310664104771831	0.533410821252618	79627
DGKZ	0.400987899013921	9.4961952404898	3.80109693791736	0.00017493141670531	0.00312214253176167	0.526901713585669	8525
KIF1A	0.843096628909927	7.30914739026871	3.800942517908	0.000175035370098764	0.00312214253176167	0.526358855126742	547
APBB2	-0.371458964310384	9.65650391846258	-3.80058442154115	0.000175276660312833	0.0031221753740697	0.525100055844208	323
UGDH	-0.611982051244807	9.92474979132313	-3.79968748166202	0.000175882411298003	0.00312869135186175	0.521947555850322	7358
FAM98A	0.387900362836211	9.89582038335374	3.79881512891344	0.0001764734549031	0.00313492830855794	0.518882118074822	25940
TFCP2	-0.247785202679954	9.54248478526531	-3.79842401946786	0.000176739051618549	0.00313537482184254	0.517507970427907	7024
ORMDL2	-0.312535668277444	10.4520614193231	-3.79796341541875	0.000177052325551528	0.00313666477291628	0.515889820218554	29095
RNF8	0.243539930327501	9.04311919662925	3.7957266880279	0.000178581083348659	0.00315945555737201	0.508034485138663	9025
ABHD14A	-0.24795265050407	9.04921464187075	-3.79532447206267	0.000178857309745071	0.00316005482624117	0.506622355707436	25864
TCEAL1	-0.435574127031114	9.74981568463945	-3.79369289581512	0.000179981959776376	0.00317562215632499	0.500895485171793	9338
SCNM1	0.384136175257816	10.1938641883265	3.79259702022005	0.000180741098023346	0.00318470699611676	0.497050186274119	79005
CREB3L1	-0.743743407900646	9.0136089909728	-3.79187481438183	0.000181243039606924	0.00318924155659201	0.494516599840067	90993
PIGG	-0.233811082550019	9.92869686286394	-3.78995646698968	0.000182582717649027	0.00320848524989982	0.487788921161603	54872
NUAK2	-0.372969737249448	8.89214053415648	-3.7887352059892	0.000183440453963928	0.00321921948753117	0.483507540812421	81788
DUSP5	-0.439501227682388	9.40992616362245	-3.78768994564975	0.000184177601000623	0.0032278114777515	0.479844157890858	1847
SERPINH1	1.28105520761111	8.39008107406803	3.78655977914474	0.000184977774901541	0.00323636818579977	0.475884228160895	871
TMEM30B	-0.469953206355116	9.37619404889116	-3.78629987199158	0.000185162256814681	0.00323636818579977	0.474973704608921	161291
RNF144A	0.875430632246177	7.57415297465306	3.78567621256337	0.000185605639090669	0.00323977500415425	0.472789091128588	9781
CDCA4	0.248577652367364	9.58678915287414	3.78371645503374	0.000187005439744415	0.0032564277867127	0.465926384916964	55038
SNRPG	0.300413631620387	11.9571914083333	3.78364151904821	0.000187059161917924	0.0032564277867127	0.465664036846716	6637
PODXL	0.595713317974515	9.82914490203742	3.78121695682579	0.000188805237108374	0.00328244198220811	0.457178271997822	5420
CCNE2	0.536712294954355	8.138670198983	3.78049349856919	0.000189329218781315	0.00328411271555689	0.454647181931986	9134
SLC6A14	0.842425578999467	7.47769250923129	3.78018798091104	0.000189550909425585	0.00328411271555689	0.453578429869949	11254
CMPK1	0.2828254504496	11.0497289407755	3.78004197311271	0.000189656942619398	0.00328411271555689	0.453067697676133	51727
SF3B3	0.416420091678965	9.77813325906123	3.777946241809	0.000191185083440303	0.00330618342570041	0.445738840705405	23450
HIP1	-0.395562305353138	8.39385145775169	-3.77718641149767	0.000191741994798348	0.00331142234460353	0.443082591867525	3092
NHERF1	-0.509752216926436	11.0231591175102	-3.77680134425881	0.000192024811355272	0.00331191999373201	0.441736641162582	9368
FAM114A2	-0.345395812413161	8.57183538492857	-3.77201964784668	0.000195569762981317	0.00336599539634525	0.42503321136399	10827
RLN2	-0.468615961666945	8.1744048997347	-3.77187708684443	0.000195676394695122	0.00336599539634525	0.424535511065136	6019
PGK1	0.317059291946748	12.8281402740816	3.7669333497326	0.000199408324412034	0.00342567212385838	0.407286771399592	5230
CHRM3	0.8684873361965	6.26968847246598	3.76555696683695	0.000200459228864877	0.00343919458574886	0.402488205105328	1131
FABP5	0.817274937192316	10.0150612416361	3.76298009507761	0.000202440813644828	0.00346166378468676	0.393508571989861	2171
NAA50	0.365861242153899	10.2791258281735	3.76285475580693	0.000202537668225794	0.00346166378468676	0.393071943806532	80218
ISCU	-0.255747806327881	11.3896029004082	-3.76281895628116	0.000202565339958279	0.00346166378468676	0.392947236053552	23479
WDR77	0.317527795908938	9.80844429136395	3.75966380916318	0.000205018223880689	0.00349899557746112	0.381960492555182	79084
ANXA6	-0.470995011701483	10.0986343390068	-3.75718596839687	0.000206964184328548	0.0035275895417777	0.373338093950499	309
LASP1	-0.323529786254469	11.3897895857857	-3.7490249061777	0.000213497447873417	0.00363419480786094	0.34497561997512	3927
ARPP19	-0.267837870686953	11.6442259853061	-3.74839999422238	0.000214005656752121	0.00363459072888437	0.342806141434203	10776
GAK	-0.26254221405949	10.9039738256871	-3.74831090386047	0.000214078202299501	0.00363459072888437	0.342496877153301	2580
GTF2E2	0.332471672777253	9.4429042850102	3.74593047534782	0.000216025182445769	0.00366287692316044	0.33423603169401	2961
SLC31A1	0.400652337882464	8.72658913145239	3.7446275021979	0.000217097964012192	0.00367494802558629	0.329716314127906	1317
CERT1	-0.516566532397261	8.60735271778231	-3.74438184487289	0.000217300784395048	0.00367494802558629	0.328864344425211	10087
UBE2S	0.693792966688474	10.010363322381	3.74373771371232	0.000217833443454286	0.00367918428652905	0.326630659241164	27338
RNF111	-0.255309192428756	8.96746273396598	-3.74066687626806	0.000220389830171266	0.00371754591927961	0.31598655537273	54778
MEGF9	-0.477646096070673	9.86027816004423	-3.73888775522053	0.000221883822785393	0.0037378703172172	0.309823408241495	1955
CIB1	-0.362627370185622	10.747088463034	-3.73834986935615	0.000222337382984679	0.0037378703172172	0.307960612817232	10519
DIPK1A	-0.324896252797641	9.13268677810544	-3.73783676163754	0.000222770864700192	0.0037378703172172	0.306183855055167	388650
NDC1	0.33968935555116	8.45151506495918	3.7377809433522	0.000222818068952485	0.0037378703172172	0.305990584277125	55706
HAGH	-0.391343064284747	9.4061722205068	-3.73753274631921	0.000223028077827669	0.0037378703172172	0.30513123389808	3029
UPF3B	0.29161713948992	9.51769369892176	3.73698930683085	0.000223488554767551	0.00374077954507586	0.303249825097542	65109
IGFALS	-0.388815268302928	7.7769532975102	-3.73454078666474	0.000225574426668822	0.00377085249914714	0.294776029631346	3483
TUBA1C	0.272099063990871	14.2593746528571	3.73130396282786	0.000228360044728723	0.00381029993444916	0.283581818021541	84790
FAF1	0.609823207370254	9.04749454067347	3.73107974295924	0.000228554205787188	0.00381029993444916	0.282806703490341	11124
KLHL24	0.310628681610498	9.58427022353741	3.73078362672056	0.000228810863461438	0.00381029993444916	0.281783112303056	54800
NOL7	0.310499406875998	11.2465476634048	3.73043423413961	0.000229114047859867	0.00381048223220001	0.280575454449535	51406
LRP12	0.633366224122708	6.91824259503061	3.72700471710449	0.000232110184099134	0.00385539451015109	0.268726948389831	29967
SERPINE2	0.71567577522518	9.89071098643877	3.7260111858216	0.000232985044889522	0.00386500254492937	0.265296282633141	5270
FIRRM	0.648993895645644	7.27438139497279	3.72472445761081	0.000234122705014374	0.00387894021687729	0.260854440697529	55732
PITRM1	0.315992458997565	9.88139426765646	3.72275273875243	0.000235876169601987	0.00389863153710621	0.254050682385729	10531
MYC	0.765019308565233	10.0524783731157	3.72271571061817	0.000235909217177452	0.00389863153710621	0.253922941653696	4609
MYL6	-0.219887661747432	13.9395337833673	-3.72207856981224	0.000236478549204511	0.00390309342161723	0.251725095437704	4637
ENPP1	-0.802173325400532	8.88724415988435	-3.72120936680148	0.000237257335724295	0.00391099671366508	0.248727290680185	5167
MAP4K4	0.65523835166337	8.47898573135715	3.71952512488776	0.000238773267761796	0.00392889697951256	0.242920297068514	9448
AMPH	-0.673932670350094	8.07371953514967	-3.71933398993169	0.000238945878115918	0.00392889697951256	0.242261445424814	273
DYNC2H1	-0.351012993913427	8.09764414280952	-3.71820109948536	0.000239971388037159	0.00394078958264044	0.23835694696315	79659
UQCRFS1	0.277236652639787	12.0618751933674	3.71640075071703	0.000241609634056047	0.00396270191000855	0.232154279790301	7386
RNF187	-0.258730936662229	11.0002281217789	-3.71478306175012	0.000243090656492501	0.0039819837562886	0.226583249080282	149603
CARD10	-0.493781119231114	8.92419886447278	-3.713376930071	0.000244384944253004	0.00399816221846288	0.221742572735775	29775
MKNK2	-0.385212940904526	12.0449813262245	-3.71272987866598	0.000244982709375751	0.00400291923251932	0.219515625996808	2872
